ubigeo,geografia,regi,regi_nom,prov,prov_nom,dist,dist_nom,p_2018,p_2019,p_2020,p_2021,p_2022
200501,Paita,20,Piura,05,Paita,01,Paita,96202,99150,101905,104513,106929
200502,Amotape,20,Piura,05,Paita,02,Amotape,2480,2507,2526,2547,2565
200503,Arenal,20,Piura,05,Paita,03,Arenal,1218,1235,1249,1263,1270
200504,Colán,20,Piura,05,Paita,04,Colán,16057,16522,16953,17172,17379
200505,La Huaca,20,Piura,05,Paita,05,La Huaca,13534,13868,14170,14345,14510
200506,Tamarindo,20,Piura,05,Paita,06,Tamarindo,5150,5246,5330,5409,5479
200507,Vichayal,20,Piura,05,Paita,07,Vichayal,5937,6053,6156,6252,6338
200600,Sullana,20,Piura,06,Sullana,00,NA,331023,336678,341490,345276,348478
200601,Sullana,20,Piura,06,Sullana,01,Sullana,183056,186434,189351,191400,193254
200602,Bellavista,20,Piura,06,Sullana,02,Bellavista,38301,38655,38905,39181,39384
200603,Ignacio Escudero,20,Piura,06,Sullana,03,Ignacio Escudero,20941,21335,21676,21975,22210
200604,Lancones,20,Piura,06,Sullana,04,Lancones,13210,13266,13286,13333,13363
200605,Marcavelica,20,Piura,06,Sullana,05,Marcavelica,31067,31705,32265,32747,33129
200606,Miguel Checa,20,Piura,06,Sullana,06,Miguel Checa,9675,9952,10210,10419,10587
200607,Querecotillo,20,Piura,06,Sullana,07,Querecotillo,27408,27805,28130,28433,28667
200608,Salitral,20,Piura,06,Sullana,08,Salitral,7365,7526,7667,7788,7884
200700,Talara,20,Piura,07,Talara,00,NA,149424,152037,154268,156024,157511
200701,Pariñas,20,Piura,07,Talara,01,Pariñas,101707,103472,104973,106157,107159
200702,El Alto,20,Piura,07,Talara,02,El Alto,8617,8803,8969,9097,9205
200703,La Brea,20,Piura,07,Talara,03,La Brea,13031,13129,13192,13250,13300
200704,Lobitos,20,Piura,07,Talara,04,Lobitos,1396,1392,1384,1380,1376
200705,Los Órganos,20,Piura,07,Talara,05,Los Órganos,11244,11453,11634,11775,11895
200706,Máncora,20,Piura,07,Talara,06,Máncora,13429,13788,14116,14365,14576
200800,Sechura,20,Piura,08,Sechura,00,NA,84159,86955,89597,91964,94207
200801,Sechura,20,Piura,08,Sechura,01,Sechura,47345,49156,50892,52436,53899
200802,Bellavista de La Unión,20,Piura,08,Sechura,02,Bellavista de La Unión,4970,5096,5210,5314,5413
200803,Bernal,20,Piura,08,Sechura,03,Bernal,7356,7524,7674,7812,7944
200804,Cristo Nos Valga,20,Piura,08,Sechura,04,Cristo Nos Valga,4641,4798,4948,5082,5209
200805,Vice,20,Piura,08,Sechura,05,Vice,16763,17264,17732,18154,18553
200806,Rinconada Llicuar,20,Piura,08,Sechura,06,Rinconada Llicuar,3084,3117,3141,3166,3189
210000,Puno,21,Puno,00,NA,00,NA,1236836,1239022,1237997,1233277,1226353
210100,Puno,21,Puno,01,Puno,00,NA,229668,230273,230219,227448,224425
210101,Puno,21,Puno,01,Puno,01,Puno,141077,142691,143867,143434,142897
210102,Acora,21,Puno,01,Puno,02,Acora,24212,23858,23439,22703,21929
210103,Amantani,21,Puno,01,Puno,03,Amantani,3550,3494,3430,3318,3202
210104,Atuncolla,21,Puno,01,Puno,04,Atuncolla,4830,4791,4739,4623,4496
210105,Capachica,21,Puno,01,Puno,05,Capachica,7717,7448,7167,6801,6433
210106,Chucuito,21,Puno,01,Puno,06,Chucuito,7463,7433,7380,7226,7055
210107,Coata,21,Puno,01,Puno,07,Coata,6975,6947,6898,6754,6595
210108,Huata,21,Puno,01,Puno,08,Huata,3220,3058,2904,2720,2537
210109,Mañazo,21,Puno,01,Puno,09,Mañazo,5363,5362,5345,5254,5149
210110,Paucarcolla,21,Puno,01,Puno,10,Paucarcolla,4444,4413,4368,4263,4149
210111,Pichacani,21,Puno,01,Puno,11,Pichacani,5958,6000,6026,6018,6006
210112,Platería,21,Puno,01,Puno,12,Platería,7487,7426,7346,7165,6967
210113,San Antonio,21,Puno,01,Puno,13,San Antonio,2676,2690,2697,2665,2627
210114,Tiquillaca,21,Puno,01,Puno,14,Tiquillaca,1683,1654,1620,1567,1509
210115,Vilque,21,Puno,01,Puno,15,Vilque,3013,3008,2993,2937,2874
210200,Azángaro,21,Puno,02,Azángaro,00,NA,115562,114007,112149,110782,109293
210201,Azángaro,21,Puno,02,Azángaro,01,Azángaro,31139,31427,31615,31851,32095
210202,Achaya,21,Puno,02,Azángaro,02,Achaya,2952,2870,2782,2717,2647
210203,Arapa,21,Puno,02,Azángaro,03,Arapa,7350,7252,7130,7064,6983
210204,Asillo,21,Puno,02,Azángaro,04,Asillo,15165,14984,14758,14510,14258
210205,Caminaca,21,Puno,02,Azángaro,05,Caminaca,3103,3046,2980,2937,2888
210206,Chupa,21,Puno,02,Azángaro,06,Chupa,6609,6177,5756,5409,5054
210207,José Domingo Choquehuanca,21,Puno,02,Azángaro,07,José Domingo Choquehuanca,4844,4814,4767,4756,4733
210208,Muñani,21,Puno,02,Azángaro,08,Muñani,6995,6943,6867,6844,6804
210209,Potoni,21,Puno,02,Azángaro,09,Potoni,4009,3824,3637,3471,3301
210210,Saman,21,Puno,02,Azángaro,10,Saman,9925,9588,9231,8875,8511
210211,San Anton,21,Puno,02,Azángaro,11,San Anton,7632,7503,7352,7258,7149
210212,San José,21,Puno,02,Azángaro,12,San José,5092,5015,4923,4870,4805
210213,San Juan de Salinas,21,Puno,02,Azángaro,13,San Juan de Salinas,3043,2962,2875,2813,2743
210214,Santiago de Pupuja,21,Puno,02,Azángaro,14,Santiago de Pupuja,4704,4613,4509,4440,4361
210215,Tirapata,21,Puno,02,Azángaro,15,Tirapata,3000,2989,2967,2967,2961
210300,Carabaya,21,Puno,03,Carabaya,00,NA,77927,78511,78873,79376,79766
210301,Macusani,21,Puno,03,Carabaya,01,Macusani,13848,14035,14173,14357,14529
210302,Ajoyani,21,Puno,03,Carabaya,02,Ajoyani,2397,2441,2477,2522,2562
210303,Ayapata,21,Puno,03,Carabaya,03,Ayapata,9587,9626,9627,9591,9574
210304,Coasa,21,Puno,03,Carabaya,04,Coasa,6690,6310,5932,5573,5224
210305,Corani,21,Puno,03,Carabaya,05,Corani,4569,4659,4735,4827,4909
210306,Crucero,21,Puno,03,Carabaya,06,Crucero,9887,10008,10095,10214,10326
210307,Ituata,21,Puno,03,Carabaya,07,Ituata,8174,8385,8569,8786,8973
210308,Ollachea,21,Puno,03,Carabaya,08,Ollachea,6299,6432,6544,6679,6798
210309,San Gaban,21,Puno,03,Carabaya,09,San Gaban,7341,7743,8135,8564,8916
210310,Usicayos,21,Puno,03,Carabaya,10,Usicayos,9135,8872,8586,8263,7955
210400,Chucuito,21,Puno,04,Chucuito,00,NA,93178,90742,88112,86734,85265
210401,Juli,21,Puno,04,Chucuito,01,Juli,20995,20740,20420,20375,20291
210402,Desaguadero,21,Puno,04,Chucuito,02,Desaguadero,14082,13621,13132,12831,12516
210403,Huacullani,21,Puno,04,Chucuito,03,Huacullani,9444,9044,8634,8350,8064
210404,Kelluyo,21,Puno,04,Chucuito,04,Kelluyo,7565,6975,6411,5973,5557
210405,Pisacoma,21,Puno,04,Chucuito,05,Pisacoma,8676,8404,8114,7939,7756
210406,Pomata,21,Puno,04,Chucuito,06,Pomata,14587,14314,13999,13874,13729
210407,Zepita,21,Puno,04,Chucuito,07,Zepita,17829,17644,17402,17392,17352
210500,El Collao,21,Puno,05,El Collao,00,NA,68320,67392,66287,65355,64354
210501,Ilave,21,Puno,05,El Collao,01,Ilave,49591,49234,48729,48331,47866
210502,Capazo,21,Puno,05,El Collao,02,Capazo,1197,1152,1107,1066,1025
210503,Pilcuyo,21,Puno,05,El Collao,03,Pilcuyo,11279,11059,10812,10595,10369
210504,Santa Rosa,21,Puno,05,El Collao,04,Santa Rosa,3605,3412,3220,3048,2882
210505,Conduriri,21,Puno,05,El Collao,05,Conduriri,2648,2535,2419,2315,2212
210600,Huancané,21,Puno,06,Huancané,00,NA,60419,59769,58957,58213,57406
210601,Huancané,21,Puno,06,Huancané,01,Huancané,19341,19222,19050,18895,18718
210602,Cojata,21,Puno,06,Huancané,02,Cojata,4056,4037,4007,3982,3951
210603,Huatasani,21,Puno,06,Huancané,03,Huatasani,3279,3213,3140,3071,3000
210604,Inchupalla,21,Puno,06,Huancané,04,Inchupalla,2731,2668,2598,2533,2466
210605,Pusi,21,Puno,06,Huancané,05,Pusi,5294,5201,5097,4998,4895
210606,Rosaspata,21,Puno,06,Huancané,06,Rosaspata,4253,4151,4039,3934,3825
210607,Taraco,21,Puno,06,Huancané,07,Taraco,13694,13636,13536,13451,13349
210608,Vilque Chico,21,Puno,06,Huancané,08,Vilque Chico,7771,7641,7490,7349,7202
210700,Lampa,21,Puno,07,Lampa,00,NA,43322,42996,42549,41971,41348
210701,Lampa,21,Puno,07,Lampa,01,Lampa,11752,11786,11783,11749,11708
210702,Cabanilla,21,Puno,07,Lampa,02,Cabanilla,5911,5943,5955,5977,5992
210703,Calapuja,21,Puno,07,Lampa,03,Calapuja,1716,1739,1755,1776,1797
210704,Nicasio,21,Puno,07,Lampa,04,Nicasio,2476,2451,2419,2365,2306
210705,Ocuviri,21,Puno,07,Lampa,05,Ocuviri,2425,2404,2376,2328,2276
210706,Palca,21,Puno,07,Lampa,06,Palca,1892,1810,1725,1635,1545
210707,Paratia,21,Puno,07,Lampa,07,Paratia,2823,2666,2510,2358,2205
210708,Pucara,21,Puno,07,Lampa,08,Pucara,5550,5505,5442,5336,5219
210709,Santa Lucía,21,Puno,07,Lampa,09,Santa Lucía,7503,7486,7445,7367,7279
210710,Vilavila,21,Puno,07,Lampa,10,Vilavila,1274,1206,1139,1080,1021
210800,Melgar,21,Puno,08,Melgar,00,NA,70348,70119,69693,69142,68510
210801,Ayaviri,21,Puno,08,Melgar,01,Ayaviri,25418,25708,25921,26084,26215
210802,Antauta,21,Puno,08,Melgar,02,Antauta,5635,5711,5770,5818,5859
210803,Cupi,21,Puno,08,Melgar,03,Cupi,2109,2073,2031,1985,1936
210804,Llalli,21,Puno,08,Melgar,04,Llalli,2698,2608,2513,2416,2317
210805,Macari,21,Puno,08,Melgar,05,Macari,7377,7334,7268,7186,7094
210806,Nuñoa,21,Puno,08,Melgar,06,Nuñoa,8765,8581,8374,8152,7921
210807,Orurillo,21,Puno,08,Melgar,07,Orurillo,7983,7790,7579,7358,7130
210808,Santa Rosa,21,Puno,08,Melgar,08,Santa Rosa,6445,6408,6353,6287,6213
210809,Umachiri,21,Puno,08,Melgar,09,Umachiri,3918,3906,3884,3856,3825
210900,Moho,21,Puno,09,Moho,00,NA,20321,19776,19190,18826,18445
210901,Moho,21,Puno,09,Moho,01,Moho,11723,11334,10927,10662,10383
210902,Conima,21,Puno,09,Moho,02,Conima,3304,3289,3263,3252,3242
210903,Huayrapata,21,Puno,09,Moho,03,Huayrapata,2697,2594,2488,2415,2341
210904,Tilali,21,Puno,09,Moho,04,Tilali,2597,2559,2512,2497,2479
211000,San Antonio de Putina,21,Puno,10,San Antonio de Putina,00,NA,36799,35803,34734,34000,33233
211001,Putina,21,Puno,10,San Antonio de Putina,01,Putina,14824,14367,13882,13547,13197
211002,Ananea,21,Puno,10,San Antonio de Putina,02,Ananea,12692,12129,11551,11145,10722
211003,Pedro Vilca Apaza,21,Puno,10,San Antonio de Putina,03,Pedro Vilca Apaza,2005,1963,1916,1884,1852
211004,Quilcapuncu,21,Puno,10,San Antonio de Putina,04,Quilcapuncu,5495,5528,5541,5557,5574
211005,Sina,21,Puno,10,San Antonio de Putina,05,Sina,1783,1816,1844,1867,1888
211100,San Román,21,Puno,11,San Román,00,NA,325549,335193,344030,349156,353070
211101,Juliaca,21,Puno,11,San Román,01,Juliaca,240615,246970,252671,256093,258728
211102,Cabana,21,Puno,11,San Román,02,Cabana,5314,5412,5495,5547,5587
211103,Cabanillas,21,Puno,11,San Román,03,Cabanillas,4652,4606,4546,4412,4279
211104,Caracoto,21,Puno,11,San Román,04,Caracoto,7247,7374,7479,7545,7597
211105,San Miguel,21,Puno,11,San Román,05,San Miguel,67721,70831,73839,75559,76879
211200,Sandia,21,Puno,12,Sandia,00,NA,56902,56575,56088,55552,54952
211201,Sandia,21,Puno,12,Sandia,01,Sandia,11498,11490,11446,11374,11289
211202,Cuyocuyo,21,Puno,12,Sandia,02,Cuyocuyo,5619,5636,5633,5623,5611
211203,Limbani,21,Puno,12,Sandia,03,Limbani,3358,3319,3269,3199,3122
211204,Patambuco,21,Puno,12,Sandia,04,Patambuco,4244,4236,4212,4177,4136
211205,Phara,21,Puno,12,Sandia,05,Phara,5956,6061,6145,6220,6290
211206,Quiaca,21,Puno,12,Sandia,06,Quiaca,2308,2312,2308,2300,2291
211207,San Juan del Oro,21,Puno,12,Sandia,07,San Juan del Oro,3869,3543,3235,3022,2808
211208,Yanahuaya,21,Puno,12,Sandia,08,Yanahuaya,2176,2155,2127,2089,2045
211209,Alto Inambari,21,Puno,12,Sandia,09,Alto Inambari,7530,7517,7480,7422,7356
211210,San Pedro de Putina Puncu,21,Puno,12,Sandia,10,San Pedro de Putina Puncu,10344,10306,10233,10126,10004
211300,Yunguyo,21,Puno,13,Yunguyo,00,NA,38521,37866,37116,36722,36286
211301,Yunguyo,21,Puno,13,Yunguyo,01,Yunguyo,25447,25159,24795,24651,24474
211302,Anapia,21,Puno,13,Yunguyo,02,Anapia,1826,1787,1743,1717,1687
211303,Copani,21,Puno,13,Yunguyo,03,Copani,5023,4985,4930,4922,4904
211304,Cuturapi,21,Puno,13,Yunguyo,04,Cuturapi,1385,1366,1344,1335,1323
211305,Ollaraya,21,Puno,13,Yunguyo,05,Ollaraya,2839,2710,2579,2476,2373
211306,Tinicachi,21,Puno,13,Yunguyo,06,Tinicachi,957,917,876,846,815
211307,Unicachi,21,Puno,13,Yunguyo,07,Unicachi,1044,942,849,775,710
220000,San Martín,22,San Martín,00,NA,00,NA,866861,884283,899648,912674,924384
220100,Moyobamba,22,San Martín,01,Moyobamba,00,NA,130133,132050,133631,134873,135911
220101,Moyobamba,22,San Martín,01,Moyobamba,01,Moyobamba,81678,83623,85365,86774,88059
220102,Calzada,22,San Martín,01,Moyobamba,02,Calzada,4653,4729,4792,4848,4889
220103,Habana,22,San Martín,01,Moyobamba,03,Habana,1681,1681,1677,1673,1664
220104,Jepelacio,22,San Martín,01,Moyobamba,04,Jepelacio,16313,16165,15972,15771,15547
220105,Soritor,22,San Martín,01,Moyobamba,05,Soritor,22922,22947,22909,22876,22810
220106,Yantalo,22,San Martín,01,Moyobamba,06,Yantalo,2886,2905,2916,2931,2942
220200,Bellavista,22,San Martín,02,Bellavista,00,NA,58698,59867,60893,61772,62564
220201,Bellavista,22,San Martín,02,Bellavista,01,Bellavista,17819,18244,18627,18949,19240
220202,Alto Biavo,22,San Martín,02,Bellavista,02,Alto Biavo,8877,9243,9595,9880,10136
220203,Bajo Biavo,22,San Martín,02,Bellavista,03,Bajo Biavo,14445,14762,15041,15279,15494
220204,Huallaga,22,San Martín,02,Bellavista,04,Huallaga,2741,2741,2735,2734,2733
220205,San Pablo,22,San Martín,02,Bellavista,05,San Pablo,8672,8668,8638,8627,8617
220206,San Rafael,22,San Martín,02,Bellavista,06,San Rafael,6144,6209,6257,6303,6344
220300,El Dorado,22,San Martín,03,El Dorado,00,NA,41211,42145,42983,43696,44342
220301,San José de Sisa,22,San Martín,03,El Dorado,01,San José de Sisa,16290,16664,16998,17282,17540
220302,Agua Blanca,22,San Martín,03,El Dorado,02,Agua Blanca,2383,2375,2359,2350,2342
220303,San Martín,22,San Martín,03,El Dorado,03,San Martín,12378,12750,13096,13384,13645
220304,Santa Rosa,22,San Martín,03,El Dorado,04,Santa Rosa,7049,7185,7305,7409,7502
220305,Shatoja,22,San Martín,03,El Dorado,05,Shatoja,3111,3171,3225,3271,3313
220400,Huallaga,22,San Martín,04,Huallaga,00,NA,29027,29597,30097,30525,30906
220401,Saposoa,22,San Martín,04,Huallaga,01,Saposoa,14328,14585,14798,15009,15204
220402,Alto Saposoa,22,San Martín,04,Huallaga,02,Alto Saposoa,4822,5098,5374,5601,5805
220403,El Eslabon,22,San Martín,04,Huallaga,03,El Eslabon,2105,2051,1992,1931,1871
220404,Piscoyacu,22,San Martín,04,Huallaga,04,Piscoyacu,4510,4619,4716,4806,4888
220405,Sacanche,22,San Martín,04,Huallaga,05,Sacanche,2449,2425,2395,2350,2306
220406,Tingo de Saposoa,22,San Martín,04,Huallaga,06,Tingo de Saposoa,813,819,822,828,832
220500,Lamas,22,San Martín,05,Lamas,00,NA,86767,87816,88637,89224,89673
220501,Lamas,22,San Martín,05,Lamas,01,Lamas,15067,15288,15474,15640,15773
220502,Alonso de Alvarado,22,San Martín,05,Lamas,02,Alonso de Alvarado,14535,14532,14486,14425,14365
220503,Barranquita,22,San Martín,05,Lamas,03,Barranquita,7038,7245,7435,7602,7771
220504,Caynarachi,22,San Martín,05,Lamas,04,Caynarachi,10470,10787,11081,11297,11466
220505,Cuñumbuqui,22,San Martín,05,Lamas,05,Cuñumbuqui,3277,3191,3100,2998,2895
220506,Pinto Recodo,22,San Martín,05,Lamas,06,Pinto Recodo,9151,9156,9134,9085,9036
220507,Rumisapa,22,San Martín,05,Lamas,07,Rumisapa,3599,3725,3842,3926,3992
220508,San Roque de Cumbaza,22,San Martín,05,Lamas,08,San Roque de Cumbaza,1679,1700,1715,1732,1744
220509,Shanao,22,San Martín,05,Lamas,09,Shanao,1999,1963,1920,1863,1806
220510,Tabalosos,22,San Martín,05,Lamas,10,Tabalosos,14248,14440,14593,14737,14855
220511,Zapatero,22,San Martín,05,Lamas,11,Zapatero,5704,5789,5857,5919,5970
220600,Mariscal Cáceres,22,San Martín,06,Mariscal Cáceres,00,NA,68880,71100,73193,75144,77023
220601,Juanjui,22,San Martín,06,Mariscal Cáceres,01,Juanjui,32828,33472,34024,34568,35093
220602,Campanilla,22,San Martín,06,Mariscal Cáceres,02,Campanilla,15259,16221,17190,18060,18897
220603,Huicungo,22,San Martín,06,Mariscal Cáceres,03,Huicungo,8801,9113,9409,9684,9948
220604,Pachiza,22,San Martín,06,Mariscal Cáceres,04,Pachiza,6295,6529,6752,6958,7158
220605,Pajarillo,22,San Martín,06,Mariscal Cáceres,05,Pajarillo,5697,5765,5818,5874,5927
220700,Picota,22,San Martín,07,Picota,00,NA,42832,43491,44039,44476,44848
220701,Picota,22,San Martín,07,Picota,01,Picota,10846,11162,11450,11680,11895
220702,Buenos Aires,22,San Martín,07,Picota,02,Buenos Aires,3040,3035,3019,3019,3014
220703,Caspisapa,22,San Martín,07,Picota,03,Caspisapa,2138,2165,2186,2208,2224
220704,Pilluana,22,San Martín,07,Picota,04,Pilluana,882,882,881,880,878
220705,Pucacaca,22,San Martín,07,Picota,05,Pucacaca,2989,3008,3019,3034,3044
220706,San Cristóbal,22,San Martín,07,Picota,06,San Cristóbal,1211,1207,1199,1198,1195
220707,San Hilarion,22,San Martín,07,Picota,07,San Hilarion,3901,3867,3823,3774,3720
220708,Shamboyacu,22,San Martín,07,Picota,08,Shamboyacu,9808,10134,10440,10670,10885
220709,Tingo de Ponasa,22,San Martín,07,Picota,09,Tingo de Ponasa,3895,3897,3888,3878,3862
220710,Tres Unidos,22,San Martín,07,Picota,10,Tres Unidos,4122,4134,4134,4135,4131
220800,Rioja,22,San Martín,08,Rioja,00,NA,126568,129260,131651,133698,135554
220801,Rioja,22,San Martín,08,Rioja,01,Rioja,25911,26323,26660,26962,27203
220802,Awajun,22,San Martín,08,Rioja,02,Awajun,7870,7925,7955,7990,8012
220803,Elías Soplín Vargas,22,San Martín,08,Rioja,03,Elías Soplín Vargas,18547,19703,20862,21880,22871
220804,Nueva Cajamarca,22,San Martín,08,Rioja,04,Nueva Cajamarca,44888,45934,46862,47584,48250
220805,Pardo Miguel,22,San Martín,08,Rioja,05,Pardo Miguel,17177,17206,17183,17168,17133
220806,Posic,22,San Martín,08,Rioja,06,Posic,1964,2031,2094,2147,2191
220807,San Fernando,22,San Martín,08,Rioja,07,San Fernando,3698,3694,3678,3671,3660
220808,Yorongos,22,San Martín,08,Rioja,08,Yorongos,2654,2617,2573,2541,2510
220809,Yuracyacu,22,San Martín,08,Rioja,09,Yuracyacu,3859,3827,3784,3755,3724
220900,San Martín,22,San Martín,09,San Martín,00,NA,207197,212857,218074,222442,226393
220901,Tarapoto,22,San Martín,09,San Martín,01,Tarapoto,80445,81787,82900,83892,84794
220902,Alberto Leveau,22,San Martín,09,San Martín,02,Alberto Leveau,901,910,915,923,927
220903,Cacatachi,22,San Martín,09,San Martín,03,Cacatachi,3639,3714,3778,3834,3885
220904,Chazuta,22,San Martín,09,San Martín,04,Chazuta,10235,10422,10580,10719,10845
220905,Chipurana,22,San Martín,09,San Martín,05,Chipurana,2314,2364,2407,2445,2478
220906,El Porvenir,22,San Martín,09,San Martín,06,El Porvenir,2468,2514,2551,2585,2615
220907,Huimbayoc,22,San Martín,09,San Martín,07,Huimbayoc,5337,5446,5542,5624,5700
220908,Juan Guerra,22,San Martín,09,San Martín,08,Juan Guerra,3987,4072,4147,4212,4270
220909,La Banda de Shilcayo,22,San Martín,09,San Martín,09,La Banda de Shilcayo,45450,47438,49359,50923,52334
220910,Morales,22,San Martín,09,San Martín,10,Morales,39372,41348,43287,44851,46263
220911,Papaplaya,22,San Martín,09,San Martín,11,Papaplaya,2104,2068,2028,1998,1972
220912,San Antonio,22,San Martín,09,San Martín,12,San Antonio,1688,1714,1734,1752,1770
220913,Sauce,22,San Martín,09,San Martín,13,Sauce,7279,7050,6810,6625,6459
220914,Shapaja,22,San Martín,09,San Martín,14,Shapaja,1978,2010,2036,2059,2081
221000,Tocache,22,San Martín,10,Tocache,00,NA,75548,76100,76450,76824,77170
221001,Tocache,22,San Martín,10,Tocache,01,Tocache,29831,30203,30496,30566,30856
221002,Nuevo Progreso,22,San Martín,10,Tocache,02,Nuevo Progreso,12269,12414,12525,12641,12753
221003,Pólvora,22,San Martín,10,Tocache,03,Pólvora,10986,11056,11095,11138,11175
221004,Shunte,22,San Martín,10,Tocache,04,Shunte,1334,1355,1374,1392,1410
221005,Uchiza,22,San Martín,10,Tocache,05,Uchiza,21128,21072,20960,14838,14758
221006,Santa Lucia,22,San Martín,10,Tocache,06,Santa Lucia,NA,NA,NA,6249,6218
230000,Tacna,23,Tacna,00,NA,00,NA,354644,363205,370974,377842,384222
230100,Tacna,23,Tacna,01,Tacna,00,NA,329914,338421,346192,352781,358935
230101,Tacna,23,Tacna,01,Tacna,01,Tacna,101639,103125,104314,105248,106071
230102,Alto de La Alianza,23,Tacna,01,Tacna,02,Alto de La Alianza,35272,35319,35258,35035,34733
230103,Calana,23,Tacna,01,Tacna,03,Calana,3278,3355,3424,3478,3526
230104,Ciudad Nueva,23,Tacna,01,Tacna,04,Ciudad Nueva,33044,32991,32834,32530,32153
230105,Inclan,23,Tacna,01,Tacna,05,Inclan,2865,2779,2688,2586,2484
230106,Pachia,23,Tacna,01,Tacna,06,Pachia,2218,2251,2277,2291,2304
230107,Palca,23,Tacna,01,Tacna,07,Palca,2065,2150,2232,2309,2384
230108,Pocollay,23,Tacna,01,Tacna,08,Pocollay,19008,19240,19415,19447,19471
230109,Sama,23,Tacna,01,Tacna,09,Sama,3435,3564,3686,3794,3897
230110,Crnel.gregorio Albarracin Lanchipa,23,Tacna,01,Tacna,10,Crnel.gregorio Albarracin Lanchipa,120575,127017,133338,139270,145066
230111,La Yarada Los Palos,23,Tacna,01,Tacna,11,La Yarada Los Palos,6515,6630,6726,6793,6846
230200,Candarave,23,Tacna,02,Candarave,00,NA,6378,6242,6093,6083,6062
230201,Candarave,23,Tacna,02,Candarave,01,Candarave,2473,2420,2359,2353,2343
230202,Cairani,23,Tacna,02,Candarave,02,Cairani,1022,997,970,965,959
230203,Camilaca,23,Tacna,02,Candarave,03,Camilaca,1200,1161,1120,1105,1088
230204,Curibaya,23,Tacna,02,Candarave,04,Curibaya,420,449,479,517,554
230205,Huanuara,23,Tacna,02,Candarave,05,Huanuara,524,503,480,470,457
230206,Quilahuani,23,Tacna,02,Candarave,06,Quilahuani,739,712,685,673,661
230300,Jorge Basadre,23,Tacna,03,Jorge Basadre,00,NA,12013,12295,12549,12849,13115
230301,Locumba,23,Tacna,03,Jorge Basadre,01,Locumba,2567,2620,2669,2732,2784
230302,Ilabaya,23,Tacna,03,Jorge Basadre,02,Ilabaya,6225,6452,6663,6909,7133
230303,Ite,23,Tacna,03,Jorge Basadre,03,Ite,3221,3223,3217,3208,3198
230400,Tarata,23,Tacna,04,Tarata,00,NA,6339,6247,6140,6129,6110
230401,Tarata,23,Tacna,04,Tarata,01,Tarata,3593,3593,3585,3583,3578
230402,Héroes Albarracín,23,Tacna,04,Tarata,02,Héroes Albarracín,326,310,295,294,292
230403,Estique,23,Tacna,04,Tarata,03,Estique,250,234,219,218,218
230404,Estique-Pampa,23,Tacna,04,Tarata,04,Estique-Pampa,333,332,325,322,319
230405,Sitajara,23,Tacna,04,Tarata,05,Sitajara,363,348,334,333,332
230406,Susapaya,23,Tacna,04,Tarata,06,Susapaya,532,510,488,488,484
230407,Tarucachi,23,Tacna,04,Tarata,07,Tarucachi,329,322,312,309,306
230408,Ticaco,23,Tacna,04,Tarata,08,Ticaco,613,598,582,582,581
240000,Tumbes,24,Tumbes,00,NA,00,NA,241321,246699,251521,255712,259556
240100,Tumbes,24,Tumbes,01,Tumbes,00,NA,165555,168659,171356,173641,175684
240101,Tumbes,24,Tumbes,01,Tumbes,01,Tumbes,109787,111761,113458,115148,116717
240102,Corrales,24,Tumbes,01,Tumbes,02,Corrales,24746,25242,25679,25929,26120
240103,La Cruz,24,Tumbes,01,Tumbes,03,La Cruz,10167,10434,10679,10849,10995
240104,Pampas de Hospital,24,Tumbes,01,Tumbes,04,Pampas de Hospital,7326,7460,7578,7643,7691
240105,San Jacinto,24,Tumbes,01,Tumbes,05,San Jacinto,8816,8936,9035,9078,9112
240106,San Juan de La Virgen,24,Tumbes,01,Tumbes,06,San Juan de La Virgen,4713,4826,4927,4994,5049
240200,Contralmirante Villar,24,Tumbes,02,Contralmirante Villar,00,NA,22692,23431,24127,24759,25361
240201,Zorritos,24,Tumbes,02,Contralmirante Villar,01,Zorritos,13115,13476,13807,14099,14369
240202,Casitas,24,Tumbes,02,Contralmirante Villar,02,Casitas,2609,2658,2700,2737,2772
240203,Canoas de Punta Sal,24,Tumbes,02,Contralmirante Villar,03,Canoas de Punta Sal,6968,7297,7620,7923,8220
240300,Zarumilla,24,Tumbes,03,Zarumilla,00,NA,53074,54609,56038,57312,58511
240301,Zarumilla,24,Tumbes,03,Zarumilla,01,Zarumilla,24067,24756,25390,26050,26665
240302,Aguas Verdes,24,Tumbes,03,Zarumilla,02,Aguas Verdes,18615,18931,19195,19512,19806
240303,Matapalo,24,Tumbes,03,Zarumilla,03,Matapalo,3677,3991,4320,4505,4686
240304,Papayal,24,Tumbes,03,Zarumilla,04,Papayal,6715,6931,7133,7245,7354
250000,Ucayali,25,Ucayali,00,NA,00,NA,558767,574509,589110,602400,615024
250100,Coronel Portillo,25,Ucayali,01,Coronel Portillo,00,NA,425956,437302,447733,457311,466369
250101,Calleria,25,Ucayali,01,Coronel Portillo,01,Calleria,165393,168924,172052,174981,177751
250102,Campoverde,25,Ucayali,01,Coronel Portillo,02,Campoverde,18426,19029,19598,20113,20601
250103,Iparia,25,Ucayali,01,Coronel Portillo,03,Iparia,12052,12217,12350,12481,12605
250104,Masisea,25,Ucayali,01,Coronel Portillo,04,Masisea,11880,11937,11961,11997,12030
250105,Yarinacocha,25,Ucayali,01,Coronel Portillo,05,Yarinacocha,112352,115625,118666,121443,124069
